Date,Year,Type,Type_Clean,Unit,Geography,Price
2003-06-23,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.591
2003-06-30,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.58
2003-07-07,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.577
2003-07-14,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.589
2003-07-21,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.584
2003-07-28,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.574
2003-08-04,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.579
2003-08-11,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.614
2003-08-18,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.699
2003-08-25,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.859
2003-09-01,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.868
2003-09-08,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.851
2003-09-15,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.824
2003-09-22,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.776
2003-09-29,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.732
2003-10-06,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.704
2003-10-13,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.68
2003-10-20,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.662
2003-10-27,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.634
2003-11-03,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.62
2003-11-10,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.59
2003-11-17,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.577
2003-11-24,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.584
2003-12-01,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.567
2003-12-08,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.549
2003-12-15,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.532
2003-12-22,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.538
2003-12-29,2003,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.527
2004-01-05,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.547
2004-01-12,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.594
2004-01-19,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.628
2004-01-26,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.661
2004-02-02,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.67
2004-02-09,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.7
2004-02-16,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.714
2004-02-23,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.786
2004-03-01,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.826
2004-03-08,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.838
2004-03-15,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.828
2004-03-22,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.838
2004-03-29,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.847
2004-04-05,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.871
2004-04-12,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.883
2004-04-19,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.899
2004-04-26,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.891
2004-05-03,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.913
2004-05-10,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.017
2004-05-17,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.095
2004-05-24,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.145
2004-05-31,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.15
2004-06-07,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.14
2004-06-14,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.11
2004-06-21,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.072
2004-06-28,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.049
2004-07-05,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.02
2004-07-12,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.017
2004-07-19,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.014
2004-07-26,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.996
2004-08-02,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.975
2004-08-09,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.957
2004-08-16,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.945
2004-08-23,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.947
2004-08-30,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.949
2004-09-06,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.924
2004-09-13,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.915
2004-09-20,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.922
2004-09-27,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.963
2004-10-04,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.012
2004-10-11,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.086
2004-10-18,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.142
2004-10-25,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.14
2004-11-01,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.133
2004-11-08,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.107
2004-11-15,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.077
2004-11-22,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.046
2004-11-29,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.031
2004-12-06,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.002
2004-12-13,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.948
2004-12-20,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.894
2004-12-27,2004,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.869
2005-01-03,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.848
2005-01-10,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.838
2005-01-17,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.854
2005-01-24,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.882
2005-01-31,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.941
2005-02-07,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.949
2005-02-14,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.949
2005-02-21,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.961
2005-02-28,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,1.978
2005-03-07,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.041
2005-03-14,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.094
2005-03-21,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.138
2005-03-28,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.186
2005-04-04,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.26
2005-04-11,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.34
2005-04-18,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.319
2005-04-25,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.319
2005-05-02,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.326
2005-05-09,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.29
2005-05-16,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.262
2005-05-23,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.226
2005-05-30,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.192
2005-06-06,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.195
2005-06-13,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.196
2005-06-20,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.232
2005-06-27,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.278
2005-07-04,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.304
2005-07-11,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.402
2005-07-18,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.411
2005-07-25,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.403
2005-08-01,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.402
2005-08-08,2005,Regular Reformulated Retail Gasoline Prices  (Dollars per Gallon),Regular Reformulated Retail Gasoline Prices,Dollars per Gallon,US,2.461
